 Destination Port, Flow Duration, Total Fwd Packets,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,110366291,253,0,1,0,0,1,0,0,0,1,1073.385432,58418.94394,164069,36609,9959136.273,112365.3027,10000000,9727023,BENIGN
443,4774900,3,0,0,0,0,1,0,0,0,0,8.25,0,0,0,0,0,0,0,BENIGN
80,15180212,3,0,0,0,0,1,0,0,0,0,0.6,0,30998,30998,10000000,0,10000000,10000000,BENIGN
80,15180272,3,0,0,0,0,1,0,0,0,0,0.6,0,31054,31054,9999710,0,9999710,9999710,BENIGN
443,116240357,21,0,0,0,1,0,0,0,0,0,156.0731707,158435.3467,572094,22891,9617700.833,1273949.073,10000000,5578740,BENIGN
53,256,2,0,0,0,0,0,0,0,0,1,58.5,0,0,0,0,0,0,0,BENIGN
80,110595913,18,0,0,0,1,0,0,0,0,0,107.3636364,195504.2092,686619,36335,9953419.364,189669.1994,10000000,9381705,BENIGN
80,4915220,2,0,0,0,0,1,0,0,0,0,0.666666667,0,0,0,0,0,0,0,BENIGN
443,116194076,21,0,0,0,1,0,0,0,0,1,153.744186,174989.1543,644192,37807,9594312.417,1340704.309,10000000,5345155,BENIGN
443,116028842,20,0,0,0,1,0,0,0,0,0,157.0769231,158588.5155,572334,22815,9600322,1337013.383,10000000,5360500,BENIGN
443,115424958,21,0,0,0,1,0,0,0,0,0,161.45,110769.2453,391026,23457,9986410.545,68605.28674,10000000,9779558,BENIGN
80,4900299,2,0,0,0,0,1,0,0,0,0,0.666666667,0,0,0,0,0,0,0,BENIGN
443,115951885,21,0,0,0,1,0,0,0,0,0,173.5853659,195288.9627,699710,23085,9583068.75,1376745.66,10000000,5220268,BENIGN
1621,48,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
1604,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,119578193,29,0,1,0,0,1,0,0,0,0,347.7083333,828282.7575,2092660,36662,9470980.5,996431.5824,10000000,7432522,BENIGN
443,5467032,9,0,0,0,1,0,0,0,0,0,288.375,0,338686,338686,5128342,0,5128342,5128342,BENIGN
443,110404396,15,0,0,0,0,1,0,0,0,0,112.0357143,107976.2768,396567,37056,9962038.091,172652.6157,10000000,9441971,BENIGN
123,64094256,2,0,0,0,0,0,0,0,0,1,60,0,93920,93920,63900000,0,63900000,63900000,BENIGN
53,8916132,4,0,0,0,0,0,0,0,0,1,60.625,0,152,152,8915797,0,8915797,8915797,BENIGN
53,8646839,2,0,0,0,0,0,0,0,0,1,97.25,0,31066,31066,8585492,0,8585492,8585492,BENIGN
123,64006542,4,0,0,0,0,0,0,0,0,1,54,0,151,151,64000000,0,64000000,64000000,BENIGN
138,55,12,0,0,0,0,0,0,0,0,0,252.4166667,0,0,0,0,0,0,0,BENIGN
123,65094342,2,0,0,0,0,0,0,0,0,1,60,0,93966,93966,64900000,0,64900000,64900000,BENIGN
443,119595123,24,0,0,0,1,0,0,0,0,1,284.5510204,235467.4508,893014,85235,9796086.667,503185.239,10000000,8246612,BENIGN
443,110583870,26,0,0,0,1,0,0,0,0,1,482,373995.3886,1330323,85122,9827420,468504.4125,10000000,8438188,BENIGN
443,110653065,24,0,0,0,1,0,0,0,0,1,512.8235294,343844.4909,1227922,85386,9843021.091,423734.9151,10000000,8589626,BENIGN
443,378361,2,0,0,0,0,1,0,0,0,1,8.25,0,0,0,0,0,0,0,BENIGN
443,191605,2,0,0,0,0,1,0,0,0,1,8.25,0,0,0,0,0,0,0,BENIGN
443,2494816,9,0,0,0,1,0,0,0,0,1,232.65,0,0,0,0,0,0,0,BENIGN
123,66000126,4,0,0,0,0,0,0,0,0,1,54,0,174,174,66000000,0,66000000,66000000,BENIGN
443,3006095,9,0,0,0,1,0,0,0,0,1,244.8947368,0,0,0,0,0,0,0,BENIGN
123,66028041,2,0,0,0,0,0,0,0,0,1,60,0,27654,27654,66000000,0,66000000,66000000,BENIGN
123,66000227,4,0,0,0,0,0,0,0,0,1,54,0,189,189,66000000,0,66000000,66000000,BENIGN
123,68016110,2,0,0,0,0,0,0,0,0,1,60,0,16405,16405,68000000,0,68000000,68000000,BENIGN
123,64036789,2,0,0,0,0,0,0,0,0,1,60,0,36651,36651,64000000,0,64000000,64000000,BENIGN
137,1569788,36,0,0,0,0,0,0,0,0,0,51.38888889,0,0,0,0,0,0,0,BENIGN
123,66016560,2,0,0,0,0,0,0,0,0,1,60,0,16294,16294,66000000,0,66000000,66000000,BENIGN
138,199,13,0,0,0,0,0,0,0,0,0,250.9230769,0,0,0,0,0,0,0,BENIGN
123,68016528,2,0,0,0,0,0,0,0,0,1,60,0,16219,16219,68000000,0,68000000,68000000,BENIGN
123,67022458,2,0,0,0,0,0,0,0,0,1,60,0,22595,22595,67000000,0,67000000,67000000,BENIGN
80,115634998,112,0,0,0,1,0,0,0,0,1,1250.671329,32309.80337,127148,19761,10000000,1886.038272,10000000,10000000,BENIGN
123,64094114,2,0,0,0,0,0,0,0,0,1,60,0,94088,94088,63900000,0,63900000,63900000,BENIGN
123,66022398,2,0,0,0,0,0,0,0,0,1,60,0,22259,22259,66000000,0,66000000,66000000,BENIGN
80,35600066,5,0,0,0,0,1,0,0,0,0,0.555555556,123.8399505,36547,36304,10000000,9062.391756,10000000,9994229,BENIGN
123,68044292,2,0,0,0,0,0,0,0,0,1,60,0,42400,42400,68000000,0,68000000,68000000,BENIGN
123,67022237,2,0,0,0,0,0,0,0,0,1,60,0,22382,22382,67000000,0,67000000,67000000,BENIGN
123,68059037,2,0,0,0,0,0,0,0,0,1,60,0,60360,60360,67900000,0,67900000,67900000,BENIGN
445,90010552,10,0,0,0,0,1,0,0,0,1,0.55,3195.082837,5598,51,30000000,8467.428555,30000000,30000000,BENIGN
123,66092936,2,0,0,0,0,0,0,0,0,1,60,0,93650,93650,65900000,0,65900000,65900000,BENIGN
123,66016441,2,0,0,0,0,0,0,0,0,1,60,0,16422,16422,66000000,0,66000000,66000000,BENIGN
123,67028355,2,0,0,0,0,0,0,0,0,1,60,0,27723,27723,67000000,0,67000000,67000000,BENIGN
123,68016050,2,0,0,0,0,0,0,0,0,1,60,0,15923,15923,68000000,0,68000000,68000000,BENIGN
123,67036692,2,0,0,0,0,0,0,0,0,1,60,0,36884,36884,67000000,0,67000000,67000000,BENIGN
53,31277,1,0,0,0,0,0,0,0,0,1,115.5,0,0,0,0,0,0,0,BENIGN
123,69072203,2,0,0,0,0,0,0,0,0,1,60,0,71987,71987,68900000,0,68900000,68900000,BENIGN
123,66093961,2,0,0,0,0,0,0,0,0,1,60,0,93987,93987,65900000,0,65900000,65900000,BENIGN
123,66088011,2,0,0,0,0,0,0,0,0,1,60,0,87186,87186,65900000,0,65900000,65900000,BENIGN
123,69016386,2,0,0,0,0,0,0,0,0,1,60,0,16261,16261,69000000,0,69000000,69000000,BENIGN
123,65093986,2,0,0,0,0,0,0,0,0,1,60,0,95972,95972,64900000,0,64900000,64900000,BENIGN
443,118090389,15,0,0,0,1,0,0,0,0,1,348.4848485,314247.4459,673859,229446,58500000,165525.9193,58600000,58400000,BENIGN
443,5,1,0,1,0,0,1,0,0,0,2,53,0,0,0,0,0,0,0,BENIGN
443,439,3,0,0,0,0,1,0,0,0,0,15.33333333,0,0,0,0,0,0,0,BENIGN
123,67091062,2,0,0,0,0,0,0,0,0,1,60,0,89894,89894,66900000,0,66900000,66900000,BENIGN
123,65093968,2,0,0,0,0,0,0,0,0,1,60,0,94668,94668,64900000,0,64900000,64900000,BENIGN
123,68028968,2,0,0,0,0,0,0,0,0,1,60,0,29124,29124,68000000,0,68000000,68000000,BENIGN
123,66028958,2,0,0,0,0,0,0,0,0,1,60,0,28996,28996,66000000,0,66000000,66000000,BENIGN
389,52130699,402,0,0,0,1,0,0,0,0,0,469.6018377,2121602.479,3041439,41040,24500000,20500000,39000000,10000000,BENIGN
3268,51684602,120,0,0,0,1,0,0,0,0,0,169.281768,1781619.175,2540117,20527,24600000,20400000,39000000,10100000,BENIGN
3268,16776050,8,0,1,0,0,1,0,0,0,0,191.25,0,420,420,16800000,0,16800000,16800000,BENIGN
389,16775823,8,0,1,0,0,1,0,0,0,0,272.5833333,0,382,382,16800000,0,16800000,16800000,BENIGN
123,69085881,2,0,0,0,0,0,0,0,0,1,60,0,85920,85920,68900000,0,68900000,68900000,BENIGN
443,118970776,14,0,0,0,1,0,0,0,0,0,193.6296296,982895.3964,1623663,233639,58400000,157693.2975,58600000,58300000,BENIGN
443,109229100,14,0,0,0,1,0,0,0,0,0,323.3043478,0,0,0,0,0,0,0,BENIGN
49491,4,2,0,1,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,BENIGN
123,68072319,2,0,0,0,0,0,0,0,0,1,60,0,71926,71926,67900000,0,67900000,67900000,BENIGN
443,34695731,6,0,0,0,0,1,0,0,0,0,3.1,125.6940731,37342,37106,10000000,128.2861385,10000000,10000000,BENIGN
123,69016683,2,0,0,0,0,0,0,0,0,1,60,0,16514,16514,69000000,0,69000000,69000000,BENIGN
123,68022553,2,0,0,0,0,0,0,0,0,1,60,0,22371,22371,68000000,0,68000000,68000000,BENIGN
123,68028906,2,0,0,0,0,0,0,0,0,1,60,0,28879,28879,68000000,0,68000000,68000000,BENIGN
443,62974747,7,0,1,0,0,1,0,0,0,0,30.69230769,0,65725,65725,58400000,0,58400000,58400000,BENIGN
1116,13525,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,119387940,22,0,0,0,1,0,0,0,0,1,292.4680851,1283976.514,2061105,245288,58400000,124559.6879,58500000,58300000,BENIGN
443,119401875,18,0,0,0,1,0,0,0,0,1,188.5833333,1560863.973,2302036,94641,58500000,39458.67971,58500000,58400000,BENIGN
443,119168663,22,0,0,0,1,0,0,0,0,1,172.34,1436322.67,2310200,278933,58200000,177483.095,58300000,58000000,BENIGN
443,118869801,20,0,0,0,1,0,0,0,0,1,156.7142857,874764.6274,1510923,273819,58400000,144734.8586,58500000,58300000,BENIGN
443,117394909,15,0,0,0,1,0,0,0,0,0,196.2413793,164631.4292,481801,248977,58200000,182208.6896,58300000,58100000,BENIGN
123,66078237,2,0,0,0,0,0,0,0,0,1,60,0,52667,52667,65900000,0,65900000,65900000,BENIGN
443,4503704,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,63986420,7,0,0,0,0,1,0,0,0,0,0,9939.800023,88154,74097,31900000,37500000,58400000,5418750,BENIGN
1079,10404,4,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,BENIGN
1134,222,2,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,BENIGN
123,68022198,2,0,1,0,0,1,0,0,0,1,34.11111111,0,22031,22031,68000000,0,68000000,68000000,BENIGN
443,110533589,21,0,1,0,0,1,0,0,0,0,35.83333333,231345.4659,810499,41727,9931592.909,252416.3266,10000000,9170822,BENIGN
443,119160051,23,0,1,0,0,1,0,0,0,0,35.83333333,839644.0478,1473790,286354,58600000,396380.727,58900000,58300000,BENIGN
443,117719196,18,0,1,0,0,1,0,0,0,0,35.83333333,477797.7089,919107,243399,58200000,267984.2777,58300000,58000000,BENIGN
443,117860820,15,0,1,0,0,1,0,0,0,0,37.28571429,204022.2267,533723,245192,58400000,113284.8703,58500000,58300000,BENIGN
443,119571924,29,0,1,0,0,1,0,0,0,0,35.83333333,1352745.477,2038268,125197,58600000,250636.1199,58800000,58500000,BENIGN
123,67000167,4,0,1,0,0,1,0,0,0,0,41,0,181,181,67000000,0,67000000,67000000,BENIGN
443,119867269,22,0,0,0,0,1,0,0,0,0,0,1578761.553,2497468,264762,58400000,129742.0735,58500000,58300000,BENIGN
443,117915643,14,0,0,0,0,1,0,0,0,0,0,179600.1727,487527,233534,58500000,171005.2897,58600000,58400000,BENIGN
123,68071955,2,0,0,0,0,1,0,0,0,0,0,0,71765,71765,67900000,0,67900000,67900000,BENIGN
123,68027751,2,0,0,0,0,1,0,0,0,0,0,0,27782,27782,68000000,0,68000000,68000000,BENIGN
443,4417365,3,0,1,0,0,1,0,0,0,0,36.27272727,0,0,0,0,0,0,0,BENIGN
443,532,3,0,1,0,0,1,0,0,0,0,34.11111111,0,0,0,0,0,0,0,BENIGN
443,4493125,5,0,1,0,0,1,0,0,0,0,35.83333333,0,0,0,0,0,0,0,BENIGN
443,63975988,9,0,1,0,0,1,0,0,0,0,32.625,1156.826694,279847,278211,31700000,37500000,58200000,5212024,BENIGN
1239,4,2,0,1,0,0,1,0,0,0,0,35.83333333,0,0,0,0,0,0,0,BENIGN
1102,3,2,0,1,0,0,1,0,0,0,0,30.75,0,0,0,0,0,0,0,BENIGN
123,68016185,2,0,0,0,0,1,0,0,0,0,0,0,16321,16321,68000000,0,68000000,68000000,BENIGN
123,67088628,2,0,0,0,0,1,0,0,0,0,10.33333333,0,88589,88589,66900000,0,66900000,66900000,BENIGN
443,5513754,4,0,0,0,0,1,0,0,0,0,0,0,94511,94511,5397102,0,5397102,5397102,BENIGN
443,5523618,5,0,0,0,0,1,0,0,0,0,0,0,264612,264612,5227600,0,5227600,5227600,BENIGN
443,4509907,5,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,BENIGN
443,4510303,5,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,BENIGN
443,4510742,5,0,0,0,1,0,0,0,0,0,208.36,0,0,0,0,0,0,0,BENIGN
443,5525030,5,0,0,0,1,0,0,0,0,1,231,0,233488,233488,5258564,0,5258564,5258564,BENIGN
1246,4,3,0,0,0,1,0,0,0,0,1,188.5666667,0,0,0,0,0,0,0,BENIGN
1294,3,2,0,0,0,1,0,0,0,0,0,196.8,0,0,0,0,0,0,0,BENIGN
1229,4,2,0,0,0,1,0,0,0,0,0,199.9259259,0,0,0,0,0,0,0,BENIGN
1260,396,2,0,0,0,1,0,0,0,0,0,299.0625,0,0,0,0,0,0,0,BENIGN
1273,4,2,0,0,0,1,0,0,0,0,1,187.1785714,0,0,0,0,0,0,0,BENIGN
443,63974040,7,0,0,0,1,0,0,0,0,0,208.0689655,215.6675683,95995,95690,31900000,37500000,58400000,5395880,BENIGN
443,63974432,7,0,0,0,1,0,0,0,0,0,192.962963,10982.07542,248939,233408,31700000,37500000,58200000,5242551,BENIGN
443,4492535,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,BENIGN
443,5506670,6,0,0,0,0,1,0,0,0,1,0,0,235763,235763,5255752,0,5255752,5255752,BENIGN
443,4493101,5,0,1,0,0,1,0,0,0,0,30.69230769,0,0,0,0,0,0,0,BENIGN
1115,215,3,0,1,0,0,1,0,0,0,0,31,0,0,0,0,0,0,0,BENIGN
1297,4,2,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,BENIGN
1324,2,3,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,BENIGN
1112,2,2,0,0,0,1,0,0,0,0,0,228.3125,0,0,0,0,0,0,0,BENIGN
1268,3,2,0,0,0,1,0,0,0,0,1,163.3409091,0,0,0,0,0,0,0,BENIGN
123,69090825,2,0,0,0,1,0,0,0,0,1,217,0,90874,90874,68900000,0,68900000,68900000,BENIGN
123,69022316,2,0,1,0,0,1,0,0,0,0,32.625,0,22586,22586,69000000,0,69000000,69000000,BENIGN
443,60346995,13,0,1,0,0,1,0,0,0,0,35.83333333,93150.4043,313905,85605,9934031.833,182833.895,10000000,9560859,BENIGN
443,117549631,16,0,0,0,0,1,0,0,0,0,0,109868.1303,410006,254629,58300000,160365.454,58400000,58200000,BENIGN
443,117660217,15,0,0,0,0,1,0,0,0,0,0,232107.8009,577318,249068,58300000,194476.9922,58400000,58100000,BENIGN
443,60529254,13,0,0,0,0,0,0,0,0,1,60,79083.80449,278474,84636,9971125.5,92322.42591,10000000,9782683,BENIGN
443,61340843,14,0,0,0,0,0,0,0,0,1,60,219994.1981,623520,84476,9973207.333,86432.50759,10000000,9796778,BENIGN
443,61341348,17,0,0,0,0,0,0,0,0,1,60,335169.6423,904542,83518,9974114.167,86915.81796,10000000,9796698,BENIGN
443,61341858,14,0,1,0,0,1,0,0,0,0,32.625,139150.349,425442,84418,10000000,1003.404887,10000000,10000000,BENIGN
443,61342092,15,0,1,0,0,1,0,0,0,0,32.625,258165.5427,716812,84250,9960483,118111.5399,10000000,9719389,BENIGN
443,61342741,14,0,0,0,0,1,0,0,0,0,0,220313.3567,624280,84460,9973216.5,79076.21502,10000000,9812319,BENIGN
443,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,9,1,0,0,0,1,0,0,0,0,1,756.6190476,0,0,0,0,0,0,0,BENIGN
443,62947695,9,0,0,0,0,1,1,0,0,1,0,0,283144,283144,58200000,0,58200000,58200000,BENIGN
1283,3,2,0,0,0,1,0,0,0,0,0,177,0,0,0,0,0,0,0,BENIGN
123,67022420,2,0,0,0,0,0,0,0,0,1,60,0,22148,22148,67000000,0,67000000,67000000,BENIGN
123,67094508,2,0,0,0,1,0,0,0,0,0,209.7407407,0,94146,94146,66900000,0,66900000,66900000,BENIGN
443,118068069,17,0,1,0,0,1,0,0,0,0,166.7291667,122417.1544,475791,302667,58500000,178879.6309,58600000,58400000,BENIGN
443,118450134,20,0,1,0,0,1,0,0,0,0,248.0625,241020.1748,654499,313645,58600000,319813.0834,58800000,58400000,BENIGN
443,117725301,15,0,0,0,0,0,0,0,0,1,60,220579.8391,561144,249197,58300000,137094.5698,58400000,58200000,BENIGN
443,5481854,6,0,0,0,0,0,0,0,0,1,60,0,240075,240075,5235511,0,5235511,5235511,BENIGN
443,5482113,5,0,1,0,0,1,0,0,0,0,35.83333333,0,264499,264499,5211245,0,5211245,5211245,BENIGN
1414,210,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
1412,3,2,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,BENIGN
123,67016727,2,0,1,0,0,1,0,0,0,0,34.11111111,0,16496,16496,67000000,0,67000000,67000000,BENIGN
123,67036926,2,0,0,0,0,1,0,0,0,0,0,0,36828,36828,67000000,0,67000000,67000000,BENIGN
123,69016531,2,0,0,0,0,0,0,0,0,0,0,0,16515,16515,69000000,0,69000000,69000000,BENIGN
443,4483220,6,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,BENIGN
443,4483533,6,0,0,0,0,0,0,0,0,1,93.25,0,0,0,0,0,0,0,BENIGN
1473,3,2,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,BENIGN
1463,3,2,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,BENIGN
80,3341074,10,0,1,0,0,1,0,0,0,0,35.83333333,0,0,0,0,0,0,0,BENIGN
80,44148,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,118189273,14,0,0,0,0,0,0,0,0,1,122.5,411565.8451,831229,249187,58400000,187501.3838,58600000,58300000,BENIGN
123,68016189,2,0,0,0,0,0,0,0,0,1,102.5,0,16192,16192,68000000,0,68000000,68000000,BENIGN
443,60876107,14,0,0,0,0,0,0,0,0,1,60,75944.18345,271673,85369,10000000,4902.165521,10000000,9995485,BENIGN
3268,112951280,32,0,0,0,0,0,0,0,0,1,96.25,29.14577483,480,399,16100000,506694.0064,16400000,15400000,BENIGN
389,112951297,32,0,0,0,1,0,0,0,0,0,305.6666667,20.460182,369,326,16100000,506705.5633,16400000,15400000,BENIGN
123,66016104,2,0,0,0,0,0,0,0,0,1,108,0,16306,16306,66000000,0,66000000,66000000,BENIGN
123,68044182,2,0,1,0,0,1,0,0,0,0,37,0,44193,44193,68000000,0,68000000,68000000,BENIGN
443,5494671,5,0,0,0,1,0,0,0,0,0,458.6666667,0,264965,264965,5226595,0,5226595,5226595,BENIGN
1508,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,BENIGN
123,66028896,2,0,0,0,0,0,0,0,0,1,60,0,29056,29056,66000000,0,66000000,66000000,BENIGN
443,62743573,7,0,0,0,0,0,0,0,0,1,54,0,249258,249258,58000000,0,58000000,58000000,BENIGN
1249,1,2,0,0,0,1,0,0,0,0,0,267.047619,0,0,0,0,0,0,0,BENIGN
0,111454631,122,0,0,0,0,1,1,0,0,1,0,3813134.434,9742852,500068,9561564,3389756.902,15500000,5725709,BENIGN
123,66016522,2,0,0,0,0,0,0,0,0,1,84.5,0,16325,16325,66000000,0,66000000,66000000,BENIGN
53,3971115,2,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,BENIGN
123,68016568,2,0,0,0,0,0,0,0,0,1,60,0,16430,16430,68000000,0,68000000,68000000,BENIGN
123,69016838,2,0,0,0,0,0,0,0,0,1,60,0,16269,16269,69000000,0,69000000,69000000,BENIGN
443,5507531,5,0,0,0,0,0,0,0,0,1,104.5,0,264871,264871,5242247,0,5242247,5242247,BENIGN
1567,4,2,0,0,0,0,0,0,0,0,1,108,0,0,0,0,0,0,0,BENIGN
53,45448957,2,0,0,0,0,0,0,0,0,1,112.5,0,32721,32721,45400000,0,45400000,45400000,BENIGN
53,30558,1,0,0,0,0,0,0,0,0,1,104,0,0,0,0,0,0,0,BENIGN
123,67016616,2,0,0,0,0,0,0,0,0,1,74.25,0,16572,16572,67000000,0,67000000,67000000,BENIGN
53,2603678,2,0,0,0,0,0,0,0,0,1,118.25,0,0,0,0,0,0,0,BENIGN
443,112983,13,0,0,0,0,0,0,0,0,1,80.66666667,0,0,0,0,0,0,0,BENIGN
53,30726,1,0,0,0,0,0,0,0,0,0,220.1538462,0,0,0,0,0,0,0,BENIGN
49172,3,2,0,0,0,1,0,0,0,0,0,344.2666667,0,0,0,0,0,0,0,BENIGN
443,926198,24,0,0,0,0,1,0,0,0,0,13.25,0,0,0,0,0,0,0,BENIGN
49173,153,2,0,0,0,1,0,0,0,0,1,185.4285714,0,0,0,0,0,0,0,BENIGN
123,67028936,2,0,0,0,0,1,0,0,0,0,0,0,28618,28618,67000000,0,67000000,67000000,BENIGN
123,69000302,4,0,0,0,1,0,0,0,0,0,73,0,156,156,69000000,0,69000000,69000000,BENIGN
443,210866,13,0,0,0,1,0,0,0,0,0,297.6,0,0,0,0,0,0,0,BENIGN
49183,84,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
53,119394808,3,0,0,0,0,0,0,0,0,1,146,0,4448539,4448539,115000000,0,115000000,115000000,BENIGN
123,68057698,2,0,0,0,0,1,0,0,0,0,3.1,0,55032,55032,67900000,0,67900000,67900000,BENIGN
123,69072185,2,0,0,0,1,0,0,0,0,1,725.5581395,0,71691,71691,68900000,0,68900000,68900000,BENIGN
123,68093192,2,0,0,0,0,0,0,0,0,1,128,0,93240,93240,67900000,0,67900000,67900000,BENIGN
53,30481,1,0,0,0,0,0,0,0,0,1,151.5,0,0,0,0,0,0,0,BENIGN
53,30350,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
53,96430,1,0,0,0,1,0,0,0,0,0,73,0,0,0,0,0,0,0,BENIGN
53,30752,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
53,5360231,2,0,0,0,0,1,0,0,0,0,0,0,116427,116427,5213293,0,5213293,5213293,BENIGN
53,16132231,2,0,0,0,0,1,0,0,0,0,0,0,60715,60715,16000000,0,16000000,16000000,BENIGN
53,118955346,3,0,0,0,0,0,0,0,0,1,112.5,9511.293314,61649,48198,59400000,53000000,96900000,21900000,BENIGN
138,92264001,52,0,0,0,1,0,0,0,0,0,0,24053.65138,34078,61,46100000,22400000,61900000,30300000,BENIGN
443,563849,8,0,0,0,0,0,0,0,0,1,120,0,0,0,0,0,0,0,BENIGN
443,163111,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,BENIGN
80,49408,3,0,0,0,1,0,0,0,0,0,73,0,0,0,0,0,0,0,BENIGN
80,1393,2,0,0,0,1,0,0,0,0,0,73,0,0,0,0,0,0,0,BENIGN
443,5759873,7,0,0,0,0,1,0,0,0,0,10.33333333,0,712565,712565,5047261,0,5047261,5047261,BENIGN
443,6336538,9,0,0,0,0,1,0,0,0,0,10.33333333,0,630561,630561,5705915,0,5705915,5705915,BENIGN
49879,3,2,0,0,0,0,0,0,0,0,1,136.5,0,0,0,0,0,0,0,BENIGN
53,32739,1,0,0,0,1,0,0,0,0,0,298.5333333,0,0,0,0,0,0,0,BENIGN
443,34841832,6,0,0,0,0,0,0,0,0,1,125.5,106.7754653,42203,42001,10000000,108.4865583,10000000,10000000,BENIGN
443,5532366,20,0,0,0,0,0,0,0,0,1,146.5,0,0,0,0,0,0,0,BENIGN
53,120321,1,0,0,0,1,0,0,0,0,1,850.7650131,0,0,0,0,0,0,0,BENIGN
53,444681,1,0,0,0,1,0,0,0,0,0,290.9565217,0,0,0,0,0,0,0,BENIGN
443,431929,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
443,5262571,7,0,0,0,1,0,0,0,0,0,0,0,154379,154379,5108135,0,5108135,5108135,BENIGN
80,5219862,3,0,0,0,1,0,0,0,0,0,227.4545455,0,0,0,0,0,0,0,BENIGN
35971,4125,2,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,BENIGN
47178,1,2,0,0,0,1,0,0,0,0,1,192.7428571,0,0,0,0,0,0,0,BENIGN
53,30494,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
80,5177309,3,0,0,0,1,0,0,0,0,1,701.1142857,0,0,0,0,0,0,0,BENIGN
53,90719,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
80,3390515,3,0,0,0,0,0,0,0,0,1,117,0,0,0,0,0,0,0,BENIGN
443,5965197,7,0,0,0,0,0,0,0,0,1,112.5,0,298470,298470,5666679,0,5666679,5666679,BENIGN
443,5971983,7,0,0,0,1,0,0,0,0,0,36.6,0,115060,115060,5856876,0,5856876,5856876,BENIGN
37912,225,3,0,0,0,0,1,0,0,0,0,696,0,0,0,0,0,0,0,BENIGN
37911,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
53,61161,1,0,0,0,1,0,0,0,0,0,501.48,0,0,0,0,0,0,0,BENIGN
443,5238907,9,0,0,0,1,0,0,0,0,0,479.0416667,0,202732,202732,5036026,0,5036026,5036026,BENIGN
53,14174569,2,0,0,0,1,0,0,0,0,0,500.92,0,30537,30537,14100000,0,14100000,14100000,BENIGN
53,479,1,0,0,0,1,0,0,0,0,0,72.53164557,0,0,0,0,0,0,0,BENIGN
443,119477594,146,0,0,0,0,1,1,0,0,1,0,184343.6028,650737,36256,9908877.182,341107.6302,10000000,8880616,BENIGN
443,1881459,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
57443,542,2,0,0,0,1,0,0,0,0,0,416.9333333,0,0,0,0,0,0,0,BENIGN
80,5682736,3,0,0,0,1,0,0,0,0,0,299.0666667,0,0,0,0,0,0,0,BENIGN
80,5585769,6,0,0,0,1,0,0,0,0,0,221.5714286,0,0,0,0,0,0,0,BENIGN
123,68016211,2,0,0,0,1,0,0,0,0,1,211.5,0,16379,16379,68000000,0,68000000,68000000,BENIGN
443,117130886,16,0,0,0,1,0,0,0,0,0,73,44129.82711,346426,284017,58100000,72178.6318,58200000,58100000,BENIGN
80,5055368,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,BENIGN
